review,polarity,sentiment
malang state university main campus,0.16666666666666666,Positive
new rectorate building,0.13636363636363635,Positive
beloved alma mater,0.7,Positive
good place dor study,0.7,Positive
asri is a friendly person,0.375,Positive
wide,-0.1,Negative
i love university of malang,0.5,Positive
comfortable place for study,0.4,Positive
this is a center college of state university of malang,-0.1,Negative
beloved campus,0.7,Positive
steady soul,0.16666666666666666,Positive
beloved campus,0.7,Positive
beloved campus,0.7,Positive
beloved campus,0.7,Positive
malang state university is cool,0.35,Positive
cool campus,0.35,Positive
my beloved campus,0.7,Positive
quite hot,0.25,Positive
my future university good morning,0.35,Positive
great,0.8,Positive
malang city is very beautiful,1.0,Positive
malang state university main campus,0.16666666666666666,Positive
very helpful,0.2,Positive
steady soul,0.16666666666666666,Positive
shady and beautiful,0.3,Positive
best learning university,1.0,Positive
the best,1.0,Positive
spacious and still beautiful,0.85,Positive
good,0.7,Positive
it's crazy it's really successful um,0.07500000000000001,Positive
malang state university main campus,0.16666666666666666,Positive
educational campus,0.25,Positive
exciting,0.3,Positive
complete facilities,0.1,Positive
beloved,0.7,Positive
a place full of memories,0.35,Positive
y's proud campus,0.8,Positive
nice place to study,0.6,Positive
extraordinary,0.3333333333333333,Positive
extraordinary,0.3333333333333333,Positive
always successful,0.75,Positive
good,0.7,Positive
love it,0.5,Positive
good,0.7,Positive
clean,0.3666666666666667,Positive
clean,0.3666666666666667,Positive
comfortable campus,0.4,Positive
proud campus,0.8,Positive
um beloved,0.7,Positive
cold,-0.6,Negative
proud alma mater,0.8,Positive
beautiful and shady,0.3,Positive
high place,0.16,Positive
good campus,0.7,Positive
good,0.7,Positive
good,0.7,Positive
cold,-0.6,Negative
good,0.7,Positive
the best of malang state university,1.0,Positive
good,0.7,Positive
good university y,0.7,Positive
wide,-0.1,Negative
comfortable for study,0.4,Positive
great,0.8,Positive
good,0.7,Positive
i love one,0.5,Positive
clean,0.3666666666666667,Positive
fun,0.3,Positive
great,0.8,Positive
comfortable,0.4,Positive
comfortable,0.4,Positive
ok,0.5,Positive
good,0.7,Positive
fast internet place,0.2,Positive
nice campus,0.6,Positive
good,0.7,Positive
this place is so good,0.7,Positive
comfortable atmosphere,0.4,Positive
really good place,0.7,Positive
great,0.8,Positive
normal,0.15,Positive
shady,-0.25,Negative
love it,0.5,Positive
love it,0.5,Positive
loved it,0.7,Positive
this is a good university,0.7,Positive
good,0.7,Positive
loved it,0.7,Positive
good,0.7,Positive
favorite campus,0.5,Positive
ok,0.5,Positive
good,0.7,Positive
good,0.7,Positive
the best learning university,1.0,Positive
favorite university,0.5,Positive
good,0.7,Positive
good,0.7,Positive
the best one college,1.0,Positive
nice university,0.6,Positive
top,0.5,Positive
nice place to study,0.6,Positive
nice campus,0.6,Positive
proud campus,0.8,Positive
spacious green and nostalgic,-0.35,Negative
good,0.7,Positive
ok,0.5,Positive
favorite campus,0.5,Positive
good campus,0.7,Positive
good,0.7,Positive
nice library,0.6,Positive
good,0.7,Positive
amazing,0.6000000000000001,Positive
ok,0.5,Positive
maii favorite university,0.5,Positive
nice,0.6,Positive
the best campus,1.0,Positive
um is the best,1.0,Positive
good,0.7,Positive
best,1.0,Positive
amazing,0.6000000000000001,Positive
amazing,0.6000000000000001,Positive
good,0.7,Positive
nice,0.6,Positive
good,0.7,Positive
wow,0.1,Positive
good,0.7,Positive
love to study here,0.5,Positive
educational place,0.25,Positive
educational campus,0.25,Positive
excellent,1.0,Positive
great,0.8,Positive
great campus,0.8,Positive
nice,0.6,Positive
good,0.7,Positive
lovely place,0.5,Positive
excellent,1.0,Positive
best picture,1.0,Positive
great lectures,0.8,Positive
um is the best,1.0,Positive
pleasant,0.7333333333333333,Positive
good campus,0.7,Positive
lovely place,0.5,Positive
have fun,0.3,Positive
cool university,0.35,Positive
pleasant,0.7333333333333333,Positive
i loved it,0.7,Positive
enjoy place,0.4,Positive
nice place,0.6,Positive
the real university,0.2,Positive
best university,1.0,Positive
proud university,0.8,Positive
poor stt,-0.4,Negative
best and best,1.0,Positive
cool university,0.35,Positive
good university,0.7,Positive
proud university,0.8,Positive
good university,0.7,Positive
good university,0.7,Positive
good place,0.7,Positive
nice place,0.6,Positive
cool university,0.35,Positive
good university,0.7,Positive
nice place,0.6,Positive
perfect education,1.0,Positive
nice university,0.6,Positive
top universities,0.5,Positive
the good university,0.7,Positive
good university,0.7,Positive
my campus is good,0.7,Positive
find your abilities and hone them god willing become the best let's go,0.625,Positive
if there is a well in the field can i take a bath if there is a long life,-0.05,Negative
i like the shady and cool garden on the west side of this place,0.04999999999999999,Positive
campus that produces the nation's education to produce future leaders hopefully they will be even more successful,0.4166666666666667,Positive
sorry forgive,-0.5,Negative
for my beloved dictionary is always the best,0.85,Positive
there are so many unforgettable memories of educational knowledge,0.5166666666666667,Positive
spacious cool location,0.35,Positive
great favorite place,0.65,Positive
i want to be a new student here',0.13636363636363635,Positive
beautiful and cool air,0.6,Positive
campus in the park is cool,0.35,Positive
cold is good for studying,0.04999999999999999,Positive
very effective,0.78,Positive
very beautiful cool,0.675,Positive
my place to learn new things,0.13636363636363635,Positive
um young campus,0.1,Positive
full of memories,0.35,Positive
christ is ready to pass amen,0.2,Positive
so sad,-0.5,Negative
um cool,0.35,Positive
that is cool,0.35,Positive
comfortable cool friendly,0.375,Positive
beautiful and beautiful,0.85,Positive
beautiful campus,0.85,Positive
good,0.7,Positive
best campus,1.0,Positive
um it's special,0.35714285714285715,Positive
